shard_id,year,month,family,query,query_slug,start_ts,end_ts,start_date,end_date
broad_ai-2022-10-neural-network,2022,10,broad_ai,neural network,neural-network,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-gpt,2022,10,foundation_models,gpt,gpt,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-llm,2022,10,foundation_models,llm,llm,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-chatgpt,2022,10,foundation_models,chatgpt,chatgpt,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-openai,2022,10,foundation_models,openai,openai,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-claude,2022,10,foundation_models,claude,claude,1664582400,1667260800,2022-10-01,2022-11-01
foundation_models-2022-10-gemini,2022,10,foundation_models,gemini,gemini,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-ai-safety,2022,10,doomer,ai safety,ai-safety,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-alignment,2022,10,doomer,alignment,alignment,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-misalignment,2022,10,doomer,misalignment,misalignment,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-existential-risk,2022,10,doomer,existential risk,existential-risk,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-x-risk,2022,10,doomer,x-risk,x-risk,1664582400,1667260800,2022-10-01,2022-11-01
doomer-2022-10-p-doom,2022,10,doomer,p(doom),p-doom,1664582400,1667260800,2022-10-01,2022-11-01
accelerationist-2022-10-e-acc,2022,10,accelerationist,e/acc,e-acc,1664582400,1667260800,2022-10-01,2022-11-01
accelerationist-2022-10-accelerationism,2022,10,accelerationist,accelerationism,accelerationism,1664582400,1667260800,2022-10-01,2022-11-01
accelerationist-2022-10-techno-optimism,2022,10,accelerationist,techno-optimism,techno-optimism,1664582400,1667260800,2022-10-01,2022-11-01
accelerationist-2022-10-abundance-agenda,2022,10,accelerationist,abundance agenda,abundance-agenda,1664582400,1667260800,2022-10-01,2022-11-01
accelerationist-2022-10-abundance,2022,10,accelerationist,abundance,abundance,1664582400,1667260800,2022-10-01,2022-11-01
broad_ai-2022-11-artificial-intelligence,2022,11,broad_ai,artificial intelligence,artificial-intelligence,1667260800,1669852800,2022-11-01,2022-12-01
broad_ai-2022-11-machine-learning,2022,11,broad_ai,machine learning,machine-learning,1667260800,1669852800,2022-11-01,2022-12-01
broad_ai-2022-11-deep-learning,2022,11,broad_ai,deep learning,deep-learning,1667260800,1669852800,2022-11-01,2022-12-01
broad_ai-2022-11-neural-network,2022,11,broad_ai,neural network,neural-network,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-gpt,2022,11,foundation_models,gpt,gpt,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-llm,2022,11,foundation_models,llm,llm,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-chatgpt,2022,11,foundation_models,chatgpt,chatgpt,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-openai,2022,11,foundation_models,openai,openai,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-claude,2022,11,foundation_models,claude,claude,1667260800,1669852800,2022-11-01,2022-12-01
foundation_models-2022-11-gemini,2022,11,foundation_models,gemini,gemini,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-ai-safety,2022,11,doomer,ai safety,ai-safety,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-alignment,2022,11,doomer,alignment,alignment,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-misalignment,2022,11,doomer,misalignment,misalignment,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-existential-risk,2022,11,doomer,existential risk,existential-risk,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-x-risk,2022,11,doomer,x-risk,x-risk,1667260800,1669852800,2022-11-01,2022-12-01
doomer-2022-11-p-doom,2022,11,doomer,p(doom),p-doom,1667260800,1669852800,2022-11-01,2022-12-01
accelerationist-2022-11-e-acc,2022,11,accelerationist,e/acc,e-acc,1667260800,1669852800,2022-11-01,2022-12-01
accelerationist-2022-11-accelerationism,2022,11,accelerationist,accelerationism,accelerationism,1667260800,1669852800,2022-11-01,2022-12-01
accelerationist-2022-11-techno-optimism,2022,11,accelerationist,techno-optimism,techno-optimism,1667260800,1669852800,2022-11-01,2022-12-01
accelerationist-2022-11-abundance-agenda,2022,11,accelerationist,abundance agenda,abundance-agenda,1667260800,1669852800,2022-11-01,2022-12-01
accelerationist-2022-11-abundance,2022,11,accelerationist,abundance,abundance,1667260800,1669852800,2022-11-01,2022-12-01
broad_ai-2022-12-artificial-intelligence,2022,12,broad_ai,artificial intelligence,artificial-intelligence,1669852800,1672531200,2022-12-01,2023-01-01
broad_ai-2022-12-machine-learning,2022,12,broad_ai,machine learning,machine-learning,1669852800,1672531200,2022-12-01,2023-01-01
broad_ai-2022-12-deep-learning,2022,12,broad_ai,deep learning,deep-learning,1669852800,1672531200,2022-12-01,2023-01-01
broad_ai-2022-12-neural-network,2022,12,broad_ai,neural network,neural-network,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-gpt,2022,12,foundation_models,gpt,gpt,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-llm,2022,12,foundation_models,llm,llm,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-chatgpt,2022,12,foundation_models,chatgpt,chatgpt,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-openai,2022,12,foundation_models,openai,openai,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-claude,2022,12,foundation_models,claude,claude,1669852800,1672531200,2022-12-01,2023-01-01
foundation_models-2022-12-gemini,2022,12,foundation_models,gemini,gemini,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-ai-safety,2022,12,doomer,ai safety,ai-safety,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-alignment,2022,12,doomer,alignment,alignment,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-misalignment,2022,12,doomer,misalignment,misalignment,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-existential-risk,2022,12,doomer,existential risk,existential-risk,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-x-risk,2022,12,doomer,x-risk,x-risk,1669852800,1672531200,2022-12-01,2023-01-01
doomer-2022-12-p-doom,2022,12,doomer,p(doom),p-doom,1669852800,1672531200,2022-12-01,2023-01-01
accelerationist-2022-12-e-acc,2022,12,accelerationist,e/acc,e-acc,1669852800,1672531200,2022-12-01,2023-01-01
accelerationist-2022-12-accelerationism,2022,12,accelerationist,accelerationism,accelerationism,1669852800,1672531200,2022-12-01,2023-01-01
accelerationist-2022-12-techno-optimism,2022,12,accelerationist,techno-optimism,techno-optimism,1669852800,1672531200,2022-12-01,2023-01-01
accelerationist-2022-12-abundance-agenda,2022,12,accelerationist,abundance agenda,abundance-agenda,1669852800,1672531200,2022-12-01,2023-01-01
accelerationist-2022-12-abundance,2022,12,accelerationist,abundance,abundance,1669852800,1672531200,2022-12-01,2023-01-01
broad_ai-2023-01-artificial-intelligence,2023,01,broad_ai,artificial intelligence,artificial-intelligence,1672531200,1675209600,2023-01-01,2023-02-01
broad_ai-2023-01-machine-learning,2023,01,broad_ai,machine learning,machine-learning,1672531200,1675209600,2023-01-01,2023-02-01
broad_ai-2023-01-deep-learning,2023,01,broad_ai,deep learning,deep-learning,1672531200,1675209600,2023-01-01,2023-02-01
broad_ai-2023-01-neural-network,2023,01,broad_ai,neural network,neural-network,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-gpt,2023,01,foundation_models,gpt,gpt,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-llm,2023,01,foundation_models,llm,llm,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-chatgpt,2023,01,foundation_models,chatgpt,chatgpt,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-openai,2023,01,foundation_models,openai,openai,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-claude,2023,01,foundation_models,claude,claude,1672531200,1675209600,2023-01-01,2023-02-01
foundation_models-2023-01-gemini,2023,01,foundation_models,gemini,gemini,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-ai-safety,2023,01,doomer,ai safety,ai-safety,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-alignment,2023,01,doomer,alignment,alignment,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-misalignment,2023,01,doomer,misalignment,misalignment,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-existential-risk,2023,01,doomer,existential risk,existential-risk,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-x-risk,2023,01,doomer,x-risk,x-risk,1672531200,1675209600,2023-01-01,2023-02-01
doomer-2023-01-p-doom,2023,01,doomer,p(doom),p-doom,1672531200,1675209600,2023-01-01,2023-02-01
accelerationist-2023-01-e-acc,2023,01,accelerationist,e/acc,e-acc,1672531200,1675209600,2023-01-01,2023-02-01
accelerationist-2023-01-accelerationism,2023,01,accelerationist,accelerationism,accelerationism,1672531200,1675209600,2023-01-01,2023-02-01
accelerationist-2023-01-techno-optimism,2023,01,accelerationist,techno-optimism,techno-optimism,1672531200,1675209600,2023-01-01,2023-02-01
accelerationist-2023-01-abundance-agenda,2023,01,accelerationist,abundance agenda,abundance-agenda,1672531200,1675209600,2023-01-01,2023-02-01
accelerationist-2023-01-abundance,2023,01,accelerationist,abundance,abundance,1672531200,1675209600,2023-01-01,2023-02-01
broad_ai-2023-02-artificial-intelligence,2023,02,broad_ai,artificial intelligence,artificial-intelligence,1675209600,1677628800,2023-02-01,2023-03-01
broad_ai-2023-02-machine-learning,2023,02,broad_ai,machine learning,machine-learning,1675209600,1677628800,2023-02-01,2023-03-01
broad_ai-2023-02-deep-learning,2023,02,broad_ai,deep learning,deep-learning,1675209600,1677628800,2023-02-01,2023-03-01
broad_ai-2023-02-neural-network,2023,02,broad_ai,neural network,neural-network,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-gpt,2023,02,foundation_models,gpt,gpt,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-llm,2023,02,foundation_models,llm,llm,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-chatgpt,2023,02,foundation_models,chatgpt,chatgpt,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-openai,2023,02,foundation_models,openai,openai,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-claude,2023,02,foundation_models,claude,claude,1675209600,1677628800,2023-02-01,2023-03-01
foundation_models-2023-02-gemini,2023,02,foundation_models,gemini,gemini,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-ai-safety,2023,02,doomer,ai safety,ai-safety,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-alignment,2023,02,doomer,alignment,alignment,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-misalignment,2023,02,doomer,misalignment,misalignment,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-existential-risk,2023,02,doomer,existential risk,existential-risk,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-x-risk,2023,02,doomer,x-risk,x-risk,1675209600,1677628800,2023-02-01,2023-03-01
doomer-2023-02-p-doom,2023,02,doomer,p(doom),p-doom,1675209600,1677628800,2023-02-01,2023-03-01
accelerationist-2023-02-e-acc,2023,02,accelerationist,e/acc,e-acc,1675209600,1677628800,2023-02-01,2023-03-01
accelerationist-2023-02-accelerationism,2023,02,accelerationist,accelerationism,accelerationism,1675209600,1677628800,2023-02-01,2023-03-01
accelerationist-2023-02-techno-optimism,2023,02,accelerationist,techno-optimism,techno-optimism,1675209600,1677628800,2023-02-01,2023-03-01
accelerationist-2023-02-abundance-agenda,2023,02,accelerationist,abundance agenda,abundance-agenda,1675209600,1677628800,2023-02-01,2023-03-01
accelerationist-2023-02-abundance,2023,02,accelerationist,abundance,abundance,1675209600,1677628800,2023-02-01,2023-03-01
broad_ai-2023-03-artificial-intelligence,2023,03,broad_ai,artificial intelligence,artificial-intelligence,1677628800,1680307200,2023-03-01,2023-04-01
broad_ai-2023-03-machine-learning,2023,03,broad_ai,machine learning,machine-learning,1677628800,1680307200,2023-03-01,2023-04-01
broad_ai-2023-03-deep-learning,2023,03,broad_ai,deep learning,deep-learning,1677628800,1680307200,2023-03-01,2023-04-01
broad_ai-2023-03-neural-network,2023,03,broad_ai,neural network,neural-network,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-gpt,2023,03,foundation_models,gpt,gpt,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-llm,2023,03,foundation_models,llm,llm,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-chatgpt,2023,03,foundation_models,chatgpt,chatgpt,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-openai,2023,03,foundation_models,openai,openai,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-claude,2023,03,foundation_models,claude,claude,1677628800,1680307200,2023-03-01,2023-04-01
foundation_models-2023-03-gemini,2023,03,foundation_models,gemini,gemini,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-ai-safety,2023,03,doomer,ai safety,ai-safety,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-alignment,2023,03,doomer,alignment,alignment,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-misalignment,2023,03,doomer,misalignment,misalignment,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-existential-risk,2023,03,doomer,existential risk,existential-risk,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-x-risk,2023,03,doomer,x-risk,x-risk,1677628800,1680307200,2023-03-01,2023-04-01
doomer-2023-03-p-doom,2023,03,doomer,p(doom),p-doom,1677628800,1680307200,2023-03-01,2023-04-01
accelerationist-2023-03-e-acc,2023,03,accelerationist,e/acc,e-acc,1677628800,1680307200,2023-03-01,2023-04-01
accelerationist-2023-03-accelerationism,2023,03,accelerationist,accelerationism,accelerationism,1677628800,1680307200,2023-03-01,2023-04-01
accelerationist-2023-03-techno-optimism,2023,03,accelerationist,techno-optimism,techno-optimism,1677628800,1680307200,2023-03-01,2023-04-01
accelerationist-2023-03-abundance-agenda,2023,03,accelerationist,abundance agenda,abundance-agenda,1677628800,1680307200,2023-03-01,2023-04-01
accelerationist-2023-03-abundance,2023,03,accelerationist,abundance,abundance,1677628800,1680307200,2023-03-01,2023-04-01
broad_ai-2023-04-artificial-intelligence,2023,04,broad_ai,artificial intelligence,artificial-intelligence,1680307200,1682899200,2023-04-01,2023-05-01
broad_ai-2023-04-machine-learning,2023,04,broad_ai,machine learning,machine-learning,1680307200,1682899200,2023-04-01,2023-05-01
broad_ai-2023-04-deep-learning,2023,04,broad_ai,deep learning,deep-learning,1680307200,1682899200,2023-04-01,2023-05-01
broad_ai-2023-04-neural-network,2023,04,broad_ai,neural network,neural-network,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-gpt,2023,04,foundation_models,gpt,gpt,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-llm,2023,04,foundation_models,llm,llm,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-chatgpt,2023,04,foundation_models,chatgpt,chatgpt,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-openai,2023,04,foundation_models,openai,openai,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-claude,2023,04,foundation_models,claude,claude,1680307200,1682899200,2023-04-01,2023-05-01
foundation_models-2023-04-gemini,2023,04,foundation_models,gemini,gemini,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-ai-safety,2023,04,doomer,ai safety,ai-safety,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-alignment,2023,04,doomer,alignment,alignment,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-misalignment,2023,04,doomer,misalignment,misalignment,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-existential-risk,2023,04,doomer,existential risk,existential-risk,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-x-risk,2023,04,doomer,x-risk,x-risk,1680307200,1682899200,2023-04-01,2023-05-01
doomer-2023-04-p-doom,2023,04,doomer,p(doom),p-doom,1680307200,1682899200,2023-04-01,2023-05-01
accelerationist-2023-04-e-acc,2023,04,accelerationist,e/acc,e-acc,1680307200,1682899200,2023-04-01,2023-05-01
accelerationist-2023-04-accelerationism,2023,04,accelerationist,accelerationism,accelerationism,1680307200,1682899200,2023-04-01,2023-05-01
accelerationist-2023-04-techno-optimism,2023,04,accelerationist,techno-optimism,techno-optimism,1680307200,1682899200,2023-04-01,2023-05-01
accelerationist-2023-04-abundance-agenda,2023,04,accelerationist,abundance agenda,abundance-agenda,1680307200,1682899200,2023-04-01,2023-05-01
accelerationist-2023-04-abundance,2023,04,accelerationist,abundance,abundance,1680307200,1682899200,2023-04-01,2023-05-01
broad_ai-2023-05-artificial-intelligence,2023,05,broad_ai,artificial intelligence,artificial-intelligence,1682899200,1685577600,2023-05-01,2023-06-01
broad_ai-2023-05-machine-learning,2023,05,broad_ai,machine learning,machine-learning,1682899200,1685577600,2023-05-01,2023-06-01
broad_ai-2023-05-deep-learning,2023,05,broad_ai,deep learning,deep-learning,1682899200,1685577600,2023-05-01,2023-06-01
broad_ai-2023-05-neural-network,2023,05,broad_ai,neural network,neural-network,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-gpt,2023,05,foundation_models,gpt,gpt,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-llm,2023,05,foundation_models,llm,llm,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-chatgpt,2023,05,foundation_models,chatgpt,chatgpt,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-openai,2023,05,foundation_models,openai,openai,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-claude,2023,05,foundation_models,claude,claude,1682899200,1685577600,2023-05-01,2023-06-01
foundation_models-2023-05-gemini,2023,05,foundation_models,gemini,gemini,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-ai-safety,2023,05,doomer,ai safety,ai-safety,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-alignment,2023,05,doomer,alignment,alignment,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-misalignment,2023,05,doomer,misalignment,misalignment,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-existential-risk,2023,05,doomer,existential risk,existential-risk,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-x-risk,2023,05,doomer,x-risk,x-risk,1682899200,1685577600,2023-05-01,2023-06-01
doomer-2023-05-p-doom,2023,05,doomer,p(doom),p-doom,1682899200,1685577600,2023-05-01,2023-06-01
accelerationist-2023-05-e-acc,2023,05,accelerationist,e/acc,e-acc,1682899200,1685577600,2023-05-01,2023-06-01
accelerationist-2023-05-accelerationism,2023,05,accelerationist,accelerationism,accelerationism,1682899200,1685577600,2023-05-01,2023-06-01
accelerationist-2023-05-techno-optimism,2023,05,accelerationist,techno-optimism,techno-optimism,1682899200,1685577600,2023-05-01,2023-06-01
accelerationist-2023-05-abundance-agenda,2023,05,accelerationist,abundance agenda,abundance-agenda,1682899200,1685577600,2023-05-01,2023-06-01
accelerationist-2023-05-abundance,2023,05,accelerationist,abundance,abundance,1682899200,1685577600,2023-05-01,2023-06-01
broad_ai-2023-06-artificial-intelligence,2023,06,broad_ai,artificial intelligence,artificial-intelligence,1685577600,1688169600,2023-06-01,2023-07-01
broad_ai-2023-06-machine-learning,2023,06,broad_ai,machine learning,machine-learning,1685577600,1688169600,2023-06-01,2023-07-01
broad_ai-2023-06-deep-learning,2023,06,broad_ai,deep learning,deep-learning,1685577600,1688169600,2023-06-01,2023-07-01
broad_ai-2023-06-neural-network,2023,06,broad_ai,neural network,neural-network,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-gpt,2023,06,foundation_models,gpt,gpt,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-llm,2023,06,foundation_models,llm,llm,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-chatgpt,2023,06,foundation_models,chatgpt,chatgpt,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-openai,2023,06,foundation_models,openai,openai,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-claude,2023,06,foundation_models,claude,claude,1685577600,1688169600,2023-06-01,2023-07-01
foundation_models-2023-06-gemini,2023,06,foundation_models,gemini,gemini,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-ai-safety,2023,06,doomer,ai safety,ai-safety,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-alignment,2023,06,doomer,alignment,alignment,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-misalignment,2023,06,doomer,misalignment,misalignment,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-existential-risk,2023,06,doomer,existential risk,existential-risk,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-x-risk,2023,06,doomer,x-risk,x-risk,1685577600,1688169600,2023-06-01,2023-07-01
doomer-2023-06-p-doom,2023,06,doomer,p(doom),p-doom,1685577600,1688169600,2023-06-01,2023-07-01
accelerationist-2023-06-e-acc,2023,06,accelerationist,e/acc,e-acc,1685577600,1688169600,2023-06-01,2023-07-01
accelerationist-2023-06-accelerationism,2023,06,accelerationist,accelerationism,accelerationism,1685577600,1688169600,2023-06-01,2023-07-01
accelerationist-2023-06-techno-optimism,2023,06,accelerationist,techno-optimism,techno-optimism,1685577600,1688169600,2023-06-01,2023-07-01
accelerationist-2023-06-abundance-agenda,2023,06,accelerationist,abundance agenda,abundance-agenda,1685577600,1688169600,2023-06-01,2023-07-01
accelerationist-2023-06-abundance,2023,06,accelerationist,abundance,abundance,1685577600,1688169600,2023-06-01,2023-07-01
broad_ai-2023-07-artificial-intelligence,2023,07,broad_ai,artificial intelligence,artificial-intelligence,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-machine-learning,2023,07,broad_ai,machine learning,machine-learning,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-deep-learning,2023,07,broad_ai,deep learning,deep-learning,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-07-neural-network,2023,07,broad_ai,neural network,neural-network,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-gpt,2023,07,foundation_models,gpt,gpt,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-llm,2023,07,foundation_models,llm,llm,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-chatgpt,2023,07,foundation_models,chatgpt,chatgpt,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-openai,2023,07,foundation_models,openai,openai,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-claude,2023,07,foundation_models,claude,claude,1688169600,1690848000,2023-07-01,2023-08-01
foundation_models-2023-07-gemini,2023,07,foundation_models,gemini,gemini,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-ai-safety,2023,07,doomer,ai safety,ai-safety,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-alignment,2023,07,doomer,alignment,alignment,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-misalignment,2023,07,doomer,misalignment,misalignment,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-existential-risk,2023,07,doomer,existential risk,existential-risk,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-x-risk,2023,07,doomer,x-risk,x-risk,1688169600,1690848000,2023-07-01,2023-08-01
doomer-2023-07-p-doom,2023,07,doomer,p(doom),p-doom,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-e-acc,2023,07,accelerationist,e/acc,e-acc,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-accelerationism,2023,07,accelerationist,accelerationism,accelerationism,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-techno-optimism,2023,07,accelerationist,techno-optimism,techno-optimism,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-abundance-agenda,2023,07,accelerationist,abundance agenda,abundance-agenda,1688169600,1690848000,2023-07-01,2023-08-01
accelerationist-2023-07-abundance,2023,07,accelerationist,abundance,abundance,1688169600,1690848000,2023-07-01,2023-08-01
broad_ai-2023-08-artificial-intelligence,2023,08,broad_ai,artificial intelligence,artificial-intelligence,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-machine-learning,2023,08,broad_ai,machine learning,machine-learning,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-deep-learning,2023,08,broad_ai,deep learning,deep-learning,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-08-neural-network,2023,08,broad_ai,neural network,neural-network,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-gpt,2023,08,foundation_models,gpt,gpt,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-llm,2023,08,foundation_models,llm,llm,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-chatgpt,2023,08,foundation_models,chatgpt,chatgpt,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-openai,2023,08,foundation_models,openai,openai,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-claude,2023,08,foundation_models,claude,claude,1690848000,1693526400,2023-08-01,2023-09-01
foundation_models-2023-08-gemini,2023,08,foundation_models,gemini,gemini,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-ai-safety,2023,08,doomer,ai safety,ai-safety,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-alignment,2023,08,doomer,alignment,alignment,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-misalignment,2023,08,doomer,misalignment,misalignment,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-existential-risk,2023,08,doomer,existential risk,existential-risk,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-x-risk,2023,08,doomer,x-risk,x-risk,1690848000,1693526400,2023-08-01,2023-09-01
doomer-2023-08-p-doom,2023,08,doomer,p(doom),p-doom,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-e-acc,2023,08,accelerationist,e/acc,e-acc,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-accelerationism,2023,08,accelerationist,accelerationism,accelerationism,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-techno-optimism,2023,08,accelerationist,techno-optimism,techno-optimism,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-abundance-agenda,2023,08,accelerationist,abundance agenda,abundance-agenda,1690848000,1693526400,2023-08-01,2023-09-01
accelerationist-2023-08-abundance,2023,08,accelerationist,abundance,abundance,1690848000,1693526400,2023-08-01,2023-09-01
broad_ai-2023-09-artificial-intelligence,2023,09,broad_ai,artificial intelligence,artificial-intelligence,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-09-machine-learning,2023,09,broad_ai,machine learning,machine-learning,1693526400,1696118400,2023-09-01,2023-10-01
broad_ai-2023-09-deep-learning,2023,09,broad_ai,deep learning,deep-learning,1693526400,1696118400,2023-09-01,2023-10-01
